session_id,kwh_total,debut,fin,heure_debut,heure_fin,duree_heures,jour_semaine,plateforme,distance_km,utilisateur_id,borne_id,site_id,type_site,prix_kwh_mad,prix_total_mad,ville,code_postal,latitude,longitude
5301398,6.95,0015-08-18 10:41:50,0015-08-18 13:41:07,10,13,2.988055556,Mardi,ios,28.6167128,74843010,638536,868085,Parking public,1.7,11.82,Meknès,50000,33.86689513936881,-5.546993066655359
2139470,6.88,0015-08-19 10:42:40,0015-08-19 14:27:06,10,14,3.740555556,Mercredi,ios,28.6167128,74843010,569886,868085,Parking public,1.91,13.14,Rabat,10000,34.01333526282077,-6.812297765996705
9187541,6.83,0015-08-21 10:54:35,0015-08-21 14:19:06,10,14,3.408611111,Vendredi,ios,28.6167128,74843010,638536,868085,Parking public,1.88,12.84,Meknès,50000,33.92016691496166,-5.5493833481234445
9824974,6.9,0015-08-24 10:58:11,0015-08-24 14:00:07,10,14,3.032222222,Lundi,ios,28.6167128,74843010,638536,868085,Parking public,2.89,19.94,Meknès,50000,33.902004063837914,-5.5738057301507835
9063929,6.93,0015-08-25 10:51:01,0015-08-25 15:54:05,10,15,5.051111111,Mardi,ios,28.6167128,74843010,638536,868085,Parking public,2.94,20.37,Meknès,50000,33.903788748920036,-5.5615635406911
6038567,6.89,0015-08-26 11:00:01,0015-08-26 14:19:06,11,14,3.318055556,Mercredi,ios,28.6167128,74843010,638536,868085,Parking public,2.96,20.39,Meknès,50000,33.901436929218264,-5.551135771186841
7795071,6.92,0015-08-27 11:25:23,0015-08-27 15:38:07,11,15,4.212222222,Jeudi,ios,28.6167128,74843010,638536,868085,Parking public,2.03,14.05,Meknès,50000,33.875439528337566,-5.567885842551233
2028796,6.82,0015-08-28 11:05:41,0015-08-28 13:49:06,11,13,2.723611111,Vendredi,ios,28.6167128,74843010,638536,868085,Parking public,2.06,14.05,Meknès,50000,33.88860003184614,-5.520446092420557
3953434,6.93,0015-09-01 10:43:06,0015-09-01 13:52:08,10,13,3.150555556,Mardi,ios,28.6167128,74843010,638536,868085,Parking public,1.98,13.72,Meknès,50000,33.908556387901804,-5.531289066130934
7189326,6.97,0015-09-02 11:35:31,0015-09-02 15:46:08,11,15,4.176944444,Mercredi,ios,28.6167128,74843010,638536,868085,Parking public,1.6,11.15,Meknès,50000,33.86958237385319,-5.561202767974334
2773618,6.73,0015-09-08 10:49:35,0015-09-08 14:48:08,10,14,3.975833333,Mardi,ios,28.6167128,74843010,638536,868085,Parking public,2.64,17.77,Meknès,50000,33.88017116656538,-5.541851727988925
9638862,6.91,0015-09-09 11:15:17,0015-09-09 14:55:10,11,14,3.664722222,Mercredi,ios,28.6167128,74843010,638536,868085,Parking public,3.18,21.97,Meknès,50000,33.88007914650795,-5.534013050573425
6874332,6.78,0015-09-10 11:20:42,0015-09-10 15:38:07,11,15,4.290277778,Jeudi,ios,28.6167128,74843010,638536,868085,Parking public,1.81,12.27,Meknès,50000,33.889421135655674,-5.520823264265592
7423804,6.92,0015-09-11 10:44:50,0015-09-11 13:24:08,10,13,2.655,Vendredi,ios,28.6167128,74843010,638536,868085,Parking public,2.22,15.36,Meknès,50000,33.922322124456535,-5.524401879049475
3307016,2.26,0015-09-11 17:22:17,0015-09-11 21:02:08,17,21,3.664166667,Vendredi,ios,28.6167128,74843010,638536,868085,Parking public,2.36,5.33,Meknès,50000,33.86755015280103,-5.546388466431707
9628752,6.95,0015-09-14 11:30:27,0015-09-14 17:10:09,11,17,5.661666667,Lundi,ios,28.6167128,74843010,638536,868085,Parking public,2.09,14.53,Meknès,50000,33.89462205966284,-5.530820842812419
2130267,6.85,0015-09-15 10:49:37,0015-09-15 15:23:07,10,15,4.558333333,Mardi,ios,28.6167128,74843010,995505,868085,Parking public,2.82,19.32,Marrakech,40000,31.61026188092073,-7.977371314770345
3740018,1.53,0015-09-15 17:07:40,0015-09-15 22:08:07,17,22,5.0075,Mardi,ios,28.6167128,74843010,638536,868085,Parking public,2.7,4.13,Meknès,50000,33.92174059272459,-5.5441377665972675
6955025,6.88,0015-09-16 11:14:32,0015-09-16 16:40:11,11,16,5.4275,Mercredi,ios,28.6167128,74843010,638536,868085,Parking public,1.9,13.07,Meknès,50000,33.87029821028365,-5.570415482499708
3307691,6.85,0015-09-17 11:11:36,0015-09-17 15:30:12,11,15,4.31,Jeudi,ios,28.6167128,74843010,638536,868085,Parking public,1.55,10.62,Meknès,50000,33.8877160601417,-5.569731740519031
1502023,6.73,0015-09-21 10:55:31,0015-09-21 16:33:08,10,16,5.626944444,Lundi,ios,28.6167128,74843010,638536,868085,Parking public,1.84,12.38,Meknès,50000,33.90777309909008,-5.545527983098652
4837153,6.75,0015-09-22 10:47:50,0015-09-22 13:56:08,10,13,3.138333333,Mardi,ios,28.6167128,74843010,638536,868085,Parking public,2.08,14.04,Meknès,50000,33.90577326568165,-5.561168307301259
5502902,6.73,0015-09-23 11:14:50,0015-09-23 14:30:14,11,14,3.256666667,Mercredi,ios,28.6167128,74843010,638536,868085,Parking public,1.66,11.17,Meknès,50000,33.88886371821364,-5.576037785852372
1491884,3.79,0015-09-23 18:40:50,0015-09-23 20:37:08,18,20,1.938333333,Mercredi,ios,28.6167128,74843010,638536,868085,Parking public,3.19,12.09,Meknès,50000,33.884291450077164,-5.533929647765987
5504342,6.68,0015-09-24 11:19:37,0015-09-24 15:46:05,11,15,4.441111111,Jeudi,ios,28.6167128,74843010,638536,868085,Parking public,2.12,14.16,Meknès,50000,33.88735674271317,-5.57535080419859
5157616,6.76,0015-09-25 11:49:11,0015-09-25 15:04:06,11,15,3.248611111,Vendredi,ios,28.6167128,74843010,638536,868085,Parking public,2.29,15.48,Meknès,50000,33.87935657578952,-5.5415833895337565
9544057,0.77,0015-09-25 17:00:23,0015-09-25 21:32:07,17,21,4.528888889,Vendredi,ios,28.6167128,74843010,638536,868085,Parking public,2.48,1.91,Meknès,50000,33.87581997632241,-5.544948372352361
6352487,6.56,0015-09-29 10:47:00,0015-09-29 13:54:07,10,13,3.118611111,Mardi,ios,28.6167128,74843010,638536,868085,Parking public,2.82,18.5,Meknès,50000,33.89248238185353,-5.519171118565332
6908881,0.0,0015-09-30 10:51:57,0015-09-30 10:53:06,10,10,0.019166667,Mercredi,ios,,74843010,932939,868085,Parking public,1.68,0.0,Casablanca,20000,33.559212025364054,-7.590747211639142
6725214,6.58,0015-09-30 10:54:07,0015-09-30 14:45:10,10,14,3.850833333,Mercredi,ios,28.6167128,74843010,638536,868085,Parking public,2.59,17.04,Meknès,50000,33.88074769989384,-5.573483913817332
7232494,6.54,0015-10-02 11:34:02,0015-10-02 14:43:06,11,14,3.151111111,Vendredi,ios,28.6167128,74843010,638536,868085,Parking public,1.87,12.23,Meknès,50000,33.90290536380848,-5.544198721931612
9659130,3.02,0015-10-02 17:36:32,0015-10-02 19:40:10,17,19,2.060555556,Vendredi,ios,28.6167128,74843010,638536,868085,Parking public,3.27,9.88,Meknès,50000,33.921612239902,-5.5268342297630335
1922487,1.26,0015-10-02 20:15:21,0015-10-02 20:51:06,20,20,0.595833333,Vendredi,ios,28.6167128,74843010,638536,868085,Parking public,2.24,2.82,Meknès,50000,33.899718232033564,-5.517489042943113
4657653,4.72,0015-07-30 15:32:22,0015-07-30 17:31:07,15,17,1.979166667,Jeudi,ios,3.9844168,66233970,955429,493904,Université / Campus,2.39,11.28,Marrakech,40000,31.6041187680239,-7.985279409578656
4548531,4.69,0015-08-01 11:53:39,0015-08-01 14:19:05,11,14,2.423888889,Samedi,ios,3.9844168,66233970,369001,493904,Université / Campus,2.03,9.52,Rabat,10000,33.995435016831244,-6.852382075450195
4920730,4.55,0015-08-04 09:56:49,0015-08-04 12:08:07,9,12,2.188333333,Mardi,ios,3.9844168,66233970,955429,493904,Université / Campus,2.43,11.06,Marrakech,40000,31.656585393250733,-7.95670080218288
9218515,6.84,0015-08-11 15:49:58,0015-08-11 18:18:07,15,18,2.469166667,Mardi,ios,3.9844168,66233970,955429,493904,Université / Campus,1.95,13.34,Marrakech,40000,31.61733744741844,-7.999625472255432
7231739,3.48,0015-08-12 09:07:20,0015-08-12 10:45:08,9,10,1.63,Mercredi,ios,3.9844168,66233970,955429,493904,Université / Campus,2.04,7.1,Marrakech,40000,31.605024019164947,-7.974174265098024
8201508,3.99,0015-08-13 15:43:21,0015-08-13 18:27:08,15,18,2.729722222,Jeudi,ios,3.9844168,66233970,955429,493904,Université / Campus,1.62,6.46,Marrakech,40000,31.635442675229022,-7.986757134549142
5725210,5.03,0015-08-17 09:16:02,0015-08-17 11:25:08,9,11,2.151666667,Lundi,ios,3.9844168,66233970,955429,493904,Université / Campus,3.0,15.09,Marrakech,40000,31.636918926697415,-8.008635058102666
8380149,6.89,0015-08-18 15:05:18,0015-08-18 18:17:06,15,18,3.196666667,Mardi,ios,3.9844168,66233970,955429,493904,Université / Campus,2.83,19.5,Marrakech,40000,31.638410289207123,-7.990262691541658
3462170,5.32,0015-08-19 08:59:04,0015-08-19 11:26:07,8,11,2.450833333,Mercredi,ios,3.9844168,66233970,955429,493904,Université / Campus,1.67,8.88,Marrakech,40000,31.61554412167145,-7.9951862886498395
6131370,3.27,0015-08-20 12:13:14,0015-08-20 13:43:07,12,13,1.498055556,Jeudi,ios,3.9844168,66233970,369001,493904,Université / Campus,2.19,7.16,Rabat,10000,33.99180664105287,-6.830434530763391
1129047,2.67,0015-08-21 18:05:14,0015-08-21 18:57:13,18,18,0.866388889,Vendredi,ios,3.9844168,66233970,369001,493904,Université / Campus,2.58,6.89,Rabat,10000,34.04880092216727,-6.814672570138485
5823446,6.5,0015-08-22 09:49:50,0015-08-22 13:30:08,9,13,3.671666667,Samedi,ios,3.9844168,66233970,369001,493904,Université / Campus,3.44,22.36,Rabat,10000,34.00595358274146,-6.855517168757282
8299174,4.94,0015-08-24 09:05:14,0015-08-24 12:12:06,9,12,3.114444444,Lundi,ios,3.9844168,66233970,955429,493904,Université / Campus,2.68,13.24,Marrakech,40000,31.640061577283152,-7.9624120436508985
7786327,4.26,0015-08-27 08:59:45,0015-08-27 10:53:05,8,10,1.888888889,Jeudi,ios,3.9844168,66233970,955429,493904,Université / Campus,2.61,11.12,Marrakech,40000,31.641897792192722,-8.007778410983695
2915873,4.08,0015-08-28 11:34:53,0015-08-28 14:07:06,11,14,2.536944444,Vendredi,ios,3.9844168,66233970,955429,493904,Université / Campus,3.18,12.97,Marrakech,40000,31.63610044502477,-7.978812739397611
3223261,3.74,0015-08-29 09:54:55,0015-08-29 14:30:10,9,14,4.5875,Samedi,ios,3.9844168,66233970,955429,493904,Université / Campus,3.14,11.74,Marrakech,40000,31.61827444365282,-8.006866996177406
4066460,7.08,0015-09-02 09:20:04,0015-09-02 16:14:08,9,16,6.901111111,Mercredi,ios,3.9844168,66233970,955429,493904,Université / Campus,2.34,16.57,Marrakech,40000,31.615765775225846,-7.955058020532161
6854413,4.75,0015-09-03 16:02:58,0015-09-03 18:11:07,16,18,2.135833333,Jeudi,ios,3.9844168,66233970,955429,493904,Université / Campus,2.57,12.21,Marrakech,40000,31.635360096962163,-7.965118923166556
5736445,5.5,0015-09-09 09:47:02,0015-09-09 11:53:10,9,11,2.102222222,Mercredi,ios,3.9844168,66233970,955429,493904,Université / Campus,3.23,17.76,Marrakech,40000,31.6514657380167,-7.971623005327724
6245592,6.83,0015-09-12 15:28:34,0015-09-12 17:53:08,15,17,2.409444444,Samedi,ios,3.9844168,66233970,955429,493904,Université / Campus,2.45,16.73,Marrakech,40000,31.656304023735405,-7.96166621710252
1535121,6.66,0015-09-15 09:07:00,0015-09-15 11:26:06,9,11,2.318333333,Mardi,ios,3.9844168,66233970,955429,493904,Université / Campus,3.26,21.71,Marrakech,40000,31.605854348264227,-7.97224881226579
4822252,6.34,0015-09-17 08:59:28,0015-09-17 11:06:13,8,11,2.1125,Jeudi,ios,3.9844168,66233970,369001,493904,Université / Campus,2.45,15.53,Rabat,10000,34.00018971675586,-6.8134633361695425
2866601,6.99,0015-09-21 09:00:42,0015-09-21 11:34:11,9,11,2.558055556,Lundi,ios,3.9844168,66233970,955429,493904,Université / Campus,1.66,11.6,Marrakech,40000,31.656184175526985,-7.9682625231281135
6587218,5.23,0015-09-23 15:45:58,0015-09-23 17:51:08,15,17,2.086111111,Mercredi,ios,3.9844168,66233970,955429,493904,Université / Campus,3.31,17.31,Marrakech,40000,31.643692113700087,-7.955620483425065
5521668,7.01,0015-09-25 15:54:30,0015-09-25 18:16:05,15,18,2.359722222,Vendredi,ios,3.9844168,66233970,955429,493904,Université / Campus,2.93,20.54,Marrakech,40000,31.652479629489786,-7.980072086479361
8828224,4.04,0015-09-26 15:33:04,0015-09-26 18:10:09,15,18,2.618055556,Samedi,ios,3.9844168,66233970,369001,493904,Université / Campus,2.5,10.1,Rabat,10000,34.00305795804812,-6.864576135221088
2778861,6.88,0015-09-29 09:48:19,0015-09-29 12:15:09,9,12,2.447222222,Mardi,ios,3.9844168,66233970,955429,493904,Université / Campus,3.3,22.7,Marrakech,40000,31.634755152266564,-7.979409336714618
2648719,5.89,0015-09-30 14:34:06,0015-09-30 17:50:09,14,17,3.2675,Mercredi,ios,3.9844168,66233970,955429,493904,Université / Campus,3.1,18.26,Marrakech,40000,31.64156837566505,-8.003487630316213
7305756,5.32,0015-10-01 09:04:00,0015-10-01 11:33:06,9,11,2.485,Jeudi,ios,3.9844168,66233970,955429,493904,Université / Campus,2.86,15.22,Marrakech,40000,31.64030671312682,-7.975550391249415
6510137,6.7,0015-10-01 12:10:19,0015-10-01 14:20:08,12,14,2.163611111,Jeudi,ios,3.9844168,66233970,369001,493904,Université / Campus,2.74,18.36,Rabat,10000,34.015389101452,-6.84265041636834
3323388,4.86,0015-10-02 09:54:49,0015-10-02 12:02:07,9,12,2.121666667,Vendredi,ios,3.9844168,66233970,955429,493904,Université / Campus,1.74,8.46,Marrakech,40000,31.60042369350148,-7.973745476130032
7987868,3.83,0015-08-04 15:31:49,0015-08-04 16:46:06,15,16,1.238055556,Mardi,ios,10.461269,41493375,944515,976902,Parking public,3.01,11.53,Rabat,10000,34.025875563408256,-6.87099718113671
5991724,0.24,0015-08-17 20:42:52,0015-08-17 20:50:09,20,20,0.121388889,Lundi,ios,10.9018416,41493375,228137,503205,Parking public,1.85,0.44,Oujda,60000,34.67188609235078,-1.9297095705006782
5635774,4.24,0015-08-18 11:57:04,0015-08-18 15:34:06,11,15,3.617222222,Mardi,ios,10.461269,41493375,405157,976902,Parking public,3.47,14.71,Fès,30000,34.03011525476857,-5.0008201740852725
3232044,6.21,0015-08-19 16:09:37,0015-08-19 19:09:06,16,19,2.991388889,Mercredi,ios,10.461269,41493375,280221,976902,Parking public,3.44,21.36,Oujda,60000,34.71415486090503,-1.8843697863046518
6884056,6.68,0015-08-31 16:59:45,0015-08-31 21:16:08,16,21,4.273055556,Lundi,ios,10.9018416,41493375,349635,503205,Parking public,3.12,20.84,Fès,30000,34.02704211905854,-5.007283457578691
7787608,4.21,0015-09-02 18:58:11,0015-09-02 20:20:08,18,20,1.365833333,Mercredi,ios,10.461269,41493375,738900,976902,Parking public,1.75,7.37,Fès,30000,34.05348809639986,-5.0048376784367825
4712059,4.89,0015-09-08 18:52:31,0015-09-08 20:28:07,18,20,1.593333333,Mardi,ios,10.9018416,41493375,349635,503205,Parking public,2.35,11.49,Fès,30000,34.014412436344955,-4.987418234659603
6030380,5.66,0015-09-10 12:55:48,0015-09-10 15:10:15,12,15,2.240833333,Jeudi,ios,14.991275,41493375,369001,493904,Université / Campus,3.48,19.7,Rabat,10000,34.0312476298815,-6.835372434562832
9114168,0.0,0015-10-01 20:55:32,0015-10-01 20:57:06,20,20,0.026111111,Jeudi,android,,39133512,431796,461655,Parking public,2.37,0.0,Casablanca,20000,33.601720417266336,-7.6018644309941
5877345,0.0,0015-10-01 21:02:33,0015-10-01 21:04:06,21,21,0.025833333,Jeudi,android,,39133512,431796,461655,Parking public,3.49,0.0,Casablanca,20000,33.549213586052375,-7.595151016265954
8410244,6.67,0015-07-13 19:36:46,0015-07-13 20:06:07,19,20,0.489166667,Lundi,ios,1.3751582,39279042,514669,566549,Parking public,2.75,18.34,Tanger,90000,35.72999919653363,-5.850938012068566
3540566,3.42,0015-07-13 20:16:50,0015-07-13 21:26:05,20,21,1.154166667,Lundi,ios,1.3751582,39279042,414088,566549,Parking public,3.17,10.84,Meknès,50000,33.88951496755796,-5.519338712452187
8413364,4.45,0015-07-21 12:46:59,0015-07-21 14:59:06,12,14,2.201944444,Mardi,ios,1.3751582,39279042,414088,566549,Parking public,2.02,8.99,Meknès,50000,33.869057528983085,-5.569461937106558
7894661,4.96,0015-07-23 11:48:49,0015-07-23 13:52:08,11,13,2.055277778,Jeudi,ios,1.3751582,39279042,902592,566549,Parking public,3.32,16.47,Oujda,60000,34.701603060980574,-1.919089792926015
1314745,3.76,0015-07-23 19:33:58,0015-07-23 21:05:12,19,21,1.520555556,Jeudi,ios,1.3751582,39279042,514669,566549,Parking public,3.33,12.52,Tanger,90000,35.784372919830915,-5.862449661666799
9613586,4.71,0015-07-24 12:16:54,0015-07-24 14:09:07,12,14,1.870277778,Vendredi,ios,1.3751582,39279042,514669,566549,Parking public,1.63,7.68,Tanger,90000,35.75554125836253,-5.850693230483987
1696580,1.87,0015-07-31 23:37:28,0015-08-01 00:15:07,23,0,0.6275,Vendredi,ios,1.3751582,39279042,514669,566549,Parking public,2.28,4.26,Tanger,90000,35.74502269852933,-5.81717173169719
5499035,5.12,0015-08-03 16:01:11,0015-08-03 18:05:09,16,18,2.066111111,Lundi,ios,1.3751582,39279042,414088,566549,Parking public,2.29,11.72,Meknès,50000,33.8895641991404,-5.565229486062667
5206898,5.39,0015-08-04 11:37:42,0015-08-04 14:05:08,11,14,2.457222222,Mardi,ios,0.9718696,39279042,653450,503205,Parking public,2.15,11.59,Marrakech,40000,31.642906869071002,-8.006296195848261
6131700,5.21,0015-08-06 11:17:31,0015-08-06 13:10:10,11,13,1.8775,Jeudi,ios,0.9718696,39279042,228137,503205,Parking public,2.05,10.68,Oujda,60000,34.65724324969482,-1.9129328092093285
4640623,4.86,0015-08-07 16:49:45,0015-08-07 18:42:06,16,18,1.8725,Vendredi,ios,1.3751582,39279042,902592,566549,Parking public,2.42,11.76,Oujda,60000,34.69206723936908,-1.9408018459159289
6506913,5.05,0015-08-10 11:17:42,0015-08-10 13:07:12,11,13,1.825,Lundi,ios,0.9718696,39279042,653450,503205,Parking public,3.25,16.41,Marrakech,40000,31.636297501093242,-8.00601403073442
3846750,5.14,0015-08-11 11:03:37,0015-08-11 12:56:07,11,12,1.875,Mardi,ios,0.9718696,39279042,228137,503205,Parking public,3.07,15.78,Oujda,60000,34.69496129481376,-1.8929424478262216
8676368,5.35,0015-08-12 11:28:48,0015-08-12 13:34:07,11,13,2.088611111,Mercredi,ios,0.9718696,39279042,653450,503205,Parking public,2.75,14.71,Marrakech,40000,31.614021324798852,-7.964811599308423
4674664,4.9,0015-08-14 10:50:54,0015-08-14 12:46:07,10,12,1.920277778,Vendredi,ios,1.3751582,39279042,414088,566549,Parking public,2.55,12.5,Meknès,50000,33.90634316340269,-5.522391670775706
1425894,4.95,0015-08-18 11:04:00,0015-08-18 12:54:08,11,12,1.835555556,Mardi,ios,0.9718696,39279042,228137,503205,Parking public,2.34,11.58,Oujda,60000,34.66218348917991,-1.8901290738453551
7903562,5.01,0015-08-19 10:54:09,0015-08-19 12:56:08,10,12,2.033055556,Mercredi,ios,1.3751582,39279042,414088,566549,Parking public,2.33,11.67,Meknès,50000,33.87545622018801,-5.536309466205611
8096881,5.33,0015-08-20 10:58:41,0015-08-20 12:57:06,10,12,1.973611111,Jeudi,ios,0.9718696,39279042,228137,503205,Parking public,1.8,9.59,Oujda,60000,34.70934820279927,-1.9382600285619602
5893443,5.3,0015-08-24 11:00:36,0015-08-24 13:48:06,11,13,2.791666667,Lundi,ios,0.9718696,39279042,228137,503205,Parking public,2.68,14.2,Oujda,60000,34.7010233890436,-1.8944290829208006
3270015,5.4,0015-08-27 10:47:00,0015-08-27 12:43:07,10,12,1.935277778,Jeudi,ios,0.9718696,39279042,228137,503205,Parking public,3.02,16.31,Oujda,60000,34.657524733240685,-1.8906693513495663
7813105,5.29,0015-08-28 10:50:29,0015-08-28 13:17:06,10,13,2.443611111,Vendredi,ios,0.9718696,39279042,228137,503205,Parking public,3.38,17.88,Oujda,60000,34.67160257562219,-1.8934550712536826
7635766,5.52,0015-08-31 10:57:17,0015-08-31 12:55:11,10,12,1.965,Lundi,ios,0.9718696,39279042,653450,503205,Parking public,3.35,18.49,Marrakech,40000,31.61236438897959,-7.980591257881518
3422322,4.93,0015-09-01 11:02:19,0015-09-01 12:55:11,11,12,1.881111111,Mardi,ios,0.9718696,39279042,653450,503205,Parking public,2.63,12.97,Marrakech,40000,31.61574837968222,-7.997125889681031
9206482,4.83,0015-09-02 10:58:53,0015-09-02 12:41:08,10,12,1.704166667,Mercredi,ios,0.9718696,39279042,228137,503205,Parking public,1.7,8.21,Oujda,60000,34.671553586216795,-1.8906802014586763
9754177,6.83,0015-09-02 15:55:30,0015-09-02 18:55:11,15,18,2.994722222,Mercredi,ios,1.3751582,39279042,131897,566549,Parking public,2.07,14.14,Meknès,50000,33.867251577744575,-5.5336702314155914
6829980,4.53,0015-09-03 18:52:02,0015-09-03 21:32:07,18,21,2.668055556,Jeudi,ios,1.3751582,39279042,902592,566549,Parking public,2.57,11.64,Oujda,60000,34.68423643099581,-1.882554329536669
9070848,5.04,0015-09-09 19:45:31,0015-09-09 22:06:06,19,22,2.343055556,Mercredi,ios,1.3751582,39279042,414088,566549,Parking public,2.19,11.04,Meknès,50000,33.907464008487175,-5.567958444134644
4989192,5.38,0015-09-14 13:50:01,0015-09-14 15:49:08,13,15,1.985277778,Lundi,ios,1.3751582,39279042,131897,566549,Parking public,2.32,12.48,Meknès,50000,33.89990390348305,-5.563760125016876
2485636,5.28,0015-09-15 11:22:36,0015-09-15 13:17:10,11,13,1.909444444,Mardi,ios,0.9718696,39279042,653450,503205,Parking public,2.27,11.99,Marrakech,40000,31.639872300115886,-7.998392111007109
1271032,4.89,0015-09-18 10:54:45,0015-09-18 12:39:07,10,12,1.739444444,Vendredi,ios,0.9718696,39279042,653450,503205,Parking public,2.47,12.08,Marrakech,40000,31.604368950712175,-7.963547613942719
3781564,5.07,0015-09-24 10:51:32,0015-09-24 12:44:10,10,12,1.877222222,Jeudi,ios,1.3751582,39279042,414088,566549,Parking public,2.72,13.79,Meknès,50000,33.92058944261061,-5.566085562212993
2929990,7.0,0015-09-24 16:28:21,0015-09-24 18:58:10,16,18,2.496944444,Jeudi,ios,1.3751582,39279042,414088,566549,Parking public,1.57,10.99,Meknès,50000,33.91380951003058,-5.573300410210601
2593357,4.87,0015-09-25 10:51:13,0015-09-25 13:09:07,10,13,2.298333333,Vendredi,ios,1.3751582,39279042,414088,566549,Parking public,2.05,9.98,Meknès,50000,33.91180541910974,-5.517386351604862
8762262,6.38,0015-09-26 11:01:36,0015-09-26 14:06:06,11,14,3.075,Samedi,ios,1.3751582,39279042,414088,566549,Parking public,1.79,11.42,Meknès,50000,33.91287902830251,-5.5758109673132905
2707087,5.91,0015-09-27 10:56:26,0015-09-27 13:38:06,10,13,2.694444444,Dimanche,ios,0.8569106,39279042,200695,202527,Parking public,2.72,16.08,Meknès,50000,33.91946263048797,-5.527185356390468
4456327,5.03,0015-10-01 10:58:45,0015-10-01 14:20:08,10,14,3.356388889,Jeudi,ios,0.8569106,39279042,200695,202527,Parking public,2.89,14.54,Meknès,50000,33.89615523796682,-5.555377989506961
8161768,5.07,0015-10-02 12:09:37,0015-10-02 16:40:09,12,16,4.508888889,Vendredi,ios,0.8569106,39279042,672450,202527,Parking public,1.58,8.01,Oujda,60000,34.66871692107206,-1.890903072414531
5293030,5.0,0015-07-21 20:39:16,0015-07-21 22:21:05,20,22,1.696944444,Mardi,ios,23.6374346,29845530,507660,202527,Parking public,3.28,16.4,Meknès,50000,33.90050701647115,-5.544022770527331
7980504,7.13,0015-07-22 15:54:32,0015-07-22 19:05:07,15,19,3.176388889,Mercredi,ios,23.6374346,29845530,507660,202527,Parking public,2.16,15.4,Meknès,50000,33.90807288962008,-5.523202126230818
2367809,6.78,0015-07-23 11:47:57,0015-07-23 14:40:14,11,14,2.871388889,Jeudi,ios,23.6374346,29845530,507660,202527,Parking public,1.98,13.42,Meknès,50000,33.90777504360125,-5.521728420815123
7415181,7.08,0015-07-24 15:22:30,0015-07-24 18:37:06,15,18,3.243333333,Vendredi,ios,23.6374346,29845530,911231,202527,Parking public,2.99,21.17,Tanger,90000,35.760786941450014,-5.863454109123153
4604412,7.16,0015-08-03 18:18:08,0015-08-03 22:03:08,18,22,3.75,Lundi,ios,23.6374346,29845530,507660,202527,Parking public,3.34,23.91,Meknès,50000,33.86760752316002,-5.572775269440433
1209538,6.99,0015-09-25 11:26:57,0015-09-25 14:55:10,11,14,3.470277778,Vendredi,ios,23.6374346,29845530,911231,202527,Parking public,3.29,23.0,Tanger,90000,35.75176677630581,-5.848978476225748
7242189,5.52,0015-07-21 10:15:11,0015-07-21 12:11:05,10,12,1.931666667,Mardi,ios,16.4534292,45460701,250527,976902,Parking public,1.54,8.5,Rabat,10000,34.046145996507796,-6.83144107501819
7056397,6.55,0015-07-22 11:14:17,0015-07-22 15:20:08,11,15,4.0975,Mercredi,ios,16.4534292,45460701,500856,976902,Parking public,3.13,20.5,Rabat,10000,34.02596693458544,-6.818303668209309
1167093,6.09,0015-07-23 10:32:50,0015-07-23 12:29:06,10,12,1.937777778,Jeudi,ios,16.4534292,45460701,500856,976902,Parking public,2.11,12.85,Rabat,10000,34.02319991659534,-6.8440034829223615
3953742,5.69,0015-07-27 10:39:16,0015-07-27 12:28:06,10,12,1.813888889,Lundi,ios,16.4534292,45460701,500856,976902,Parking public,2.06,11.72,Rabat,10000,34.00703121086293,-6.835181613023543
4301456,5.53,0015-07-28 10:43:10,0015-07-28 12:29:06,10,12,1.765555556,Mardi,ios,16.4534292,45460701,500856,976902,Parking public,2.48,13.71,Rabat,10000,34.013006935194994,-6.860290008832266
2237396,6.0,0015-07-29 11:22:02,0015-07-29 13:22:12,11,13,2.002777778,Mercredi,ios,16.4534292,45460701,355208,976902,Parking public,2.89,17.34,Casablanca,20000,33.596820765349186,-7.571501989967099
6837232,6.02,0015-07-30 11:18:51,0015-07-30 13:54:08,11,13,2.588055556,Jeudi,ios,16.4534292,45460701,355208,976902,Parking public,1.7,10.23,Casablanca,20000,33.58308778285161,-7.561760313318792
9862325,3.08,0015-07-31 11:30:36,0015-07-31 12:30:14,11,12,0.993888889,Vendredi,ios,16.4534292,45460701,801274,976902,Parking public,3.24,9.98,Marrakech,40000,31.64674322160514,-7.9949840640251235
2894946,3.01,0015-08-03 19:54:22,0015-08-03 20:54:07,19,20,0.995833333,Lundi,ios,16.4534292,45460701,738900,976902,Parking public,1.77,5.33,Fès,30000,34.03036072538406,-5.000610442903968
2537301,5.16,0015-08-13 11:33:31,0015-08-13 13:13:07,11,13,1.66,Jeudi,ios,16.4534292,45460701,944515,976902,Parking public,3.45,17.8,Rabat,10000,34.02871483316736,-6.866433033369617
6211734,4.75,0015-07-24 18:16:06,0015-07-24 19:49:08,18,19,1.550555556,Vendredi,android,33.4698468,81295434,414088,566549,Parking public,2.39,11.35,Meknès,50000,33.878403016524594,-5.543751800612222
3825705,7.03,0015-07-27 11:03:18,0015-07-27 14:56:06,11,14,3.88,Lundi,android,33.4698468,81295434,414088,566549,Parking public,3.15,22.14,Meknès,50000,33.90582764981701,-5.547132993489199
