borne_id,heure,jour_semaine,est_weekend,est_heure_pointe,mois,energie_kwh,occupee
49,8,3,0,1,10,0.0,0
84,17,4,0,1,4,0.0,0
18,20,5,1,1,12,0.0,0
42,18,0,0,1,8,0.0,0
86,18,4,0,1,11,0.0,0
49,21,3,0,0,1,0.0,0
79,19,2,0,1,9,0.0,0
65,11,3,0,0,1,0.0,0
61,20,6,1,1,2,0.0,0
50,22,3,0,0,11,0.0,0
90,17,5,1,1,12,0.0,0
72,21,1,0,0,12,0.0,0
3,4,0,0,0,3,0.0,0
75,14,5,1,0,8,0.0,0
99,19,2,0,1,8,0.0,0
12,8,1,0,1,6,0.0,0
23,1,4,0,0,8,0.0,0
75,20,1,0,1,4,0.0,0
66,18,5,1,1,1,0.0,0
14,4,2,0,0,7,0.0,0
25,7,1,0,1,7,0.0,0
2,18,1,0,1,10,0.0,0
99,0,5,1,0,9,0.0,0
21,19,5,1,1,12,0.0,0
47,22,0,0,0,1,0.0,0
86,19,6,1,1,4,0.0,0
19,8,0,0,1,9,0.0,0
5,11,0,0,0,11,0.0,0
31,20,0,0,1,2,0.0,0
64,21,3,0,0,12,0.0,0
54,6,1,0,0,12,0.0,0
58,20,4,0,1,10,0.0,0
58,13,2,0,0,11,0.0,0
85,9,3,0,1,8,0.0,0
69,20,3,0,1,12,0.0,0
79,2,0,0,0,3,0.0,0
75,3,4,0,0,1,0.0,0
65,15,1,0,0,12,0.0,0
96,10,3,0,0,6,0.0,0
47,5,3,0,0,5,0.0,0
72,2,4,0,0,6,0.0,0
45,12,1,0,0,6,0.0,0
36,10,0,0,0,9,0.0,1
80,8,6,1,1,7,0.0,0
80,7,6,1,1,3,0.0,0
3,0,5,1,0,8,0.0,0
31,22,3,0,0,8,0.0,0
47,15,4,0,0,11,0.0,0
16,3,2,0,0,11,0.0,0
100,14,1,0,0,12,0.0,0
62,18,0,0,1,2,0.0,0
3,6,5,1,0,4,0.0,0
67,11,5,1,0,5,0.0,0
45,12,5,1,0,1,0.0,0
29,19,4,0,1,10,0.0,0
48,4,6,1,0,12,0.0,0
9,7,4,0,1,12,0.0,0
23,23,5,1,0,4,0.0,0
25,8,4,0,1,6,0.0,0
9,2,2,0,0,6,0.0,0
46,23,0,0,0,5,0.0,0
91,19,4,0,1,12,0.0,0
101,12,3,0,0,4,0.0,0
76,18,3,0,1,11,0.0,0
7,22,1,0,0,2,0.0,0
54,18,3,0,1,8,0.0,0
50,1,1,0,0,5,0.0,0
2,4,2,0,0,12,0.0,0
83,21,3,0,0,4,0.0,0
87,20,5,1,1,7,0.0,0
34,0,3,0,0,10,0.0,0
81,17,3,0,1,5,0.0,0
39,9,1,0,1,4,0.0,0
30,11,4,0,0,3,0.0,0
7,17,2,0,1,8,6.47,1
26,2,6,1,0,4,0.0,0
10,19,0,0,1,3,0.0,0
31,10,5,1,0,2,0.0,0
21,2,3,0,0,8,0.0,0
34,17,5,1,1,8,0.0,0
25,19,3,0,1,3,0.0,0
37,1,3,0,0,4,0.0,0
33,2,1,0,0,7,0.0,0
42,3,1,0,0,1,0.0,0
89,10,6,1,0,10,0.0,0
40,13,0,0,0,10,0.0,0
46,8,1,0,1,4,0.0,0
37,10,4,0,0,6,0.0,0
59,22,5,1,0,10,0.0,0
60,3,4,0,0,5,0.0,0
60,13,2,0,0,12,0.0,0
51,14,0,0,0,1,0.0,0
29,12,5,1,0,2,0.0,0
70,18,5,1,1,3,0.0,0
31,1,2,0,0,7,0.0,0
55,22,6,1,0,6,0.0,0
31,17,1,0,1,8,0.0,0
60,5,0,0,0,2,0.0,0
64,12,3,0,0,5,0.0,0
47,5,5,1,0,7,0.0,0
58,0,5,1,0,5,0.0,0
25,23,2,0,0,4,0.0,0
58,4,2,0,0,11,0.0,0
48,17,2,0,1,12,0.0,0
69,21,1,0,0,8,0.0,0
99,13,5,1,0,7,0.0,0
33,17,1,0,1,2,0.0,0
83,22,0,0,0,4,0.0,0
71,2,0,0,0,5,0.0,0
72,17,5,1,1,12,0.0,0
84,6,3,0,0,2,0.0,0
31,12,5,1,0,5,0.0,0
17,10,3,0,0,8,0.0,0
57,18,5,1,1,9,0.0,0
101,16,5,1,0,11,0.0,0
27,21,6,1,0,1,0.0,0
56,17,4,0,1,3,0.0,0
64,10,6,1,0,11,0.0,0
8,6,6,1,0,7,0.0,0
101,11,5,1,0,3,0.0,0
66,2,3,0,0,4,0.0,0
43,12,6,1,0,8,0.0,0
35,17,3,0,1,5,0.0,0
75,9,6,1,1,12,0.0,0
97,7,6,1,1,9,0.0,0
39,11,4,0,0,11,0.0,0
83,7,0,0,1,12,0.0,0
94,18,3,0,1,12,0.0,0
13,15,5,1,0,7,0.0,0
31,2,5,1,0,11,0.0,0
81,16,5,1,0,1,0.0,0
38,4,3,0,0,2,0.0,0
20,3,5,1,0,5,0.0,0
88,23,3,0,0,2,0.0,0
51,15,3,0,0,11,0.0,0
13,5,0,0,0,12,0.0,0
97,11,6,1,0,4,0.0,0
63,0,3,0,0,11,0.0,0
78,18,0,0,1,3,0.0,0
65,14,5,1,0,10,0.0,0
51,22,1,0,0,7,0.0,0
8,1,3,0,0,1,0.0,0
68,17,4,0,1,9,0.0,0
10,9,1,0,1,5,0.0,0
19,6,2,0,0,6,0.0,0
60,0,4,0,0,12,0.0,0
74,6,5,1,0,3,0.0,0
72,19,2,0,1,1,0.0,0
84,11,4,0,0,10,0.0,0
66,11,3,0,0,5,0.0,0
24,13,2,0,0,3,0.0,0
80,11,3,0,0,9,0.0,0
41,14,1,0,0,1,0.0,0
86,1,6,1,0,1,0.0,0
78,5,2,0,0,5,0.0,0
4,8,4,0,1,3,0.0,0
28,16,5,1,0,9,0.0,0
45,5,4,0,0,7,0.0,0
71,17,3,0,1,3,0.0,0
78,0,0,0,0,11,0.0,0
57,22,0,0,0,7,0.0,0
95,3,1,0,0,9,0.0,0
9,10,1,0,0,12,0.0,0
46,5,5,1,0,9,0.0,0
71,23,4,0,0,7,0.0,0
61,0,1,0,0,1,0.0,0
3,14,3,0,0,7,0.0,0
93,3,3,0,0,8,0.0,0
88,3,4,0,0,1,0.0,0
85,18,5,1,1,2,0.0,0
100,17,2,0,1,4,0.0,0
20,16,2,0,0,3,0.0,0
100,17,1,0,1,5,0.0,0
4,21,3,0,0,7,0.0,0
24,9,4,0,1,1,0.0,0
77,9,2,0,1,4,0.0,0
32,8,3,0,1,4,0.0,0
51,14,4,0,0,6,0.0,0
76,18,1,0,1,7,0.0,0
4,4,2,0,0,11,0.0,0
55,20,0,0,1,9,3.47,1
95,22,3,0,0,6,0.0,0
50,2,1,0,0,6,0.0,0
62,4,6,1,0,2,0.0,0
5,19,6,1,1,12,0.0,0
101,23,5,1,0,9,0.0,0
84,21,0,0,0,1,0.0,0
68,15,0,0,0,7,0.0,0
77,12,2,0,0,4,0.0,0
86,0,5,1,0,1,0.0,0
19,14,3,0,0,10,0.0,0
17,18,5,1,1,9,0.0,0
99,9,5,1,1,2,0.0,0
45,10,5,1,0,3,0.0,0
31,20,4,0,1,7,0.0,0
64,6,4,0,0,11,0.0,0
87,2,5,1,0,4,0.0,0
13,8,4,0,1,9,0.0,0
17,11,2,0,0,1,0.0,0
39,4,3,0,0,6,0.0,0
93,3,0,0,0,6,0.0,0
31,20,1,0,1,9,0.0,0
34,21,6,1,0,12,0.0,0
18,19,4,0,1,9,0.0,0
97,15,0,0,0,5,0.0,0
52,11,0,0,0,9,0.0,0
56,9,1,0,1,9,0.0,0
78,18,2,0,1,11,0.0,0
26,6,0,0,0,8,0.0,0
72,5,3,0,0,9,0.0,0
46,2,5,1,0,5,0.0,0
24,14,0,0,0,6,0.0,0
4,8,5,1,1,7,0.0,0
2,6,3,0,0,3,0.0,0
18,11,0,0,0,1,0.0,0
31,16,1,0,0,4,0.0,0
4,22,1,0,0,3,0.0,0
14,0,3,0,0,5,0.0,0
18,4,5,1,0,10,0.0,0
89,4,5,1,0,1,0.0,0
92,5,6,1,0,5,0.0,0
24,9,0,0,1,10,0.0,0
37,10,6,1,0,6,0.0,0
74,12,6,1,0,4,0.0,0
78,16,4,0,0,3,0.0,0
4,23,1,0,0,1,0.0,0
67,5,1,0,0,1,0.0,0
12,17,4,0,1,5,0.0,0
92,20,5,1,1,7,0.0,0
60,8,1,0,1,4,0.0,0
41,18,1,0,1,6,0.0,0
12,12,6,1,0,4,0.0,0
102,13,5,1,0,5,0.0,0
46,3,0,0,0,10,0.0,0
38,9,3,0,1,2,0.0,0
83,21,5,1,0,8,0.0,0
33,14,3,0,0,12,0.0,0
19,15,3,0,0,11,0.0,0
20,1,3,0,0,11,0.0,0
85,17,1,0,1,7,0.0,0
85,7,3,0,1,7,0.0,0
78,18,4,0,1,4,0.0,0
75,2,1,0,0,5,0.0,0
46,7,5,1,1,7,0.0,0
68,0,6,1,0,10,0.0,0
97,10,3,0,0,12,0.0,0
2,3,4,0,0,4,0.0,0
74,17,4,0,1,9,0.0,0
32,3,5,1,0,9,0.0,0
74,7,3,0,1,10,0.0,0
60,7,2,0,1,8,0.0,0
2,19,2,0,1,10,0.0,0
102,21,6,1,0,11,0.0,0
65,19,1,0,1,7,0.0,0
22,22,4,0,0,3,0.0,0
19,0,3,0,0,10,0.0,0
101,3,3,0,0,5,0.0,0
16,13,5,1,0,10,0.0,0
10,17,0,0,1,10,0.0,0
53,12,3,0,0,12,0.0,0
25,19,4,0,1,12,0.0,0
70,5,3,0,0,11,0.0,0
97,10,4,0,0,2,0.0,0
95,21,4,0,0,1,0.0,0
55,16,0,0,0,2,0.0,0
33,16,5,1,0,2,0.0,0
4,21,1,0,0,3,0.0,0
6,5,0,0,0,8,0.0,0
99,13,1,0,0,12,0.0,0
97,16,2,0,0,6,0.0,0
7,8,3,0,1,1,0.0,0
81,4,5,1,0,3,0.0,0
9,17,5,1,1,6,0.0,0
25,18,3,0,1,8,0.0,0
8,6,1,0,0,11,0.0,0
27,0,0,0,0,3,0.0,0
74,3,6,1,0,10,0.0,0
100,4,4,0,0,12,0.0,0
64,9,1,0,1,6,0.0,0
34,11,0,0,0,9,0.0,0
71,12,2,0,0,2,0.0,0
28,9,2,0,1,1,0.0,0
64,19,6,1,1,1,0.0,0
92,8,3,0,1,3,0.0,0
69,20,2,0,1,3,0.0,0
23,16,6,1,0,6,0.0,0
36,4,5,1,0,11,0.0,0
78,18,6,1,1,6,0.0,0
81,6,2,0,0,5,0.0,0
76,7,2,0,1,1,0.0,0
62,18,1,0,1,2,0.0,0
65,17,4,0,1,6,0.0,0
4,7,6,1,1,1,0.0,0
56,5,0,0,0,11,0.0,0
47,13,4,0,0,11,0.0,0
33,10,6,1,0,2,0.0,0
56,22,0,0,0,5,0.0,0
97,6,3,0,0,1,0.0,0
58,16,2,0,0,9,0.0,0
83,10,6,1,0,10,0.0,0
48,23,1,0,0,4,0.0,0
91,8,2,0,1,11,0.0,0
49,16,5,1,0,4,0.0,0
85,13,0,0,0,5,0.0,0
88,19,0,0,1,5,0.0,0
69,12,0,0,0,10,0.0,0
71,1,6,1,0,9,0.0,0
36,17,0,0,1,6,0.0,0
92,15,2,0,0,1,0.0,0
49,15,3,0,0,8,0.0,0
42,22,5,1,0,9,0.0,0
42,23,3,0,0,10,0.0,0
15,0,0,0,0,3,0.0,0
90,9,1,0,1,11,0.0,0
96,16,6,1,0,11,0.0,0
40,19,0,0,1,5,0.0,0
81,13,0,0,0,8,0.0,0
3,12,5,1,0,9,0.0,0
73,3,6,1,0,1,0.0,0
31,5,1,0,0,2,0.0,0
58,0,6,1,0,8,0.0,0
80,7,2,0,1,6,0.0,0
35,1,0,0,0,6,0.0,0
65,21,6,1,0,7,0.0,0
31,3,4,0,0,3,0.0,0
38,3,1,0,0,10,0.0,0
5,19,6,1,1,11,0.0,0
88,6,4,0,0,1,0.0,0
62,12,3,0,0,6,0.0,0
87,14,0,0,0,12,0.0,0
35,16,6,1,0,1,0.0,0
81,7,3,0,1,2,0.0,0
85,5,3,0,0,5,0.0,0
33,18,3,0,1,10,0.0,0
6,21,3,0,0,3,0.0,0
36,7,3,0,1,6,0.0,0
89,18,4,0,1,7,0.0,0
90,20,4,0,1,10,0.0,0
45,9,0,0,1,6,6.76,1
91,16,5,1,0,2,0.0,0
59,20,3,0,1,11,0.0,0
51,19,0,0,1,9,0.0,0
33,0,5,1,0,6,0.0,0
92,10,0,0,0,7,0.0,0
40,17,0,0,1,6,0.0,0
28,6,1,0,0,10,0.0,0
35,10,0,0,0,5,0.0,0
44,19,0,0,1,8,0.0,0
56,2,1,0,0,12,0.0,0
14,3,6,1,0,10,0.0,0
94,7,5,1,1,2,0.0,0
22,16,5,1,0,3,0.0,0
31,2,6,1,0,11,0.0,0
40,10,0,0,0,4,0.0,0
49,4,1,0,0,3,0.0,0
88,6,5,1,0,11,0.0,0
83,5,6,1,0,10,0.0,0
82,15,3,0,0,12,0.0,0
33,20,0,0,1,10,0.0,0
55,2,2,0,0,12,0.0,0
25,17,1,0,1,9,0.0,0
55,10,0,0,0,3,0.0,0
81,12,4,0,0,3,0.0,0
36,16,5,1,0,2,0.0,0
73,20,0,0,1,2,0.0,0
5,17,4,0,1,10,0.0,0
23,4,2,0,0,4,0.0,0
52,20,3,0,1,7,0.0,0
24,0,3,0,0,9,0.0,0
95,14,0,0,0,5,0.0,0
49,17,0,0,1,3,0.0,0
18,21,3,0,0,4,0.0,0
77,3,3,0,0,8,0.0,0
42,19,0,0,1,3,0.0,0
55,22,3,0,0,5,0.0,0
30,7,4,0,1,8,0.0,0
70,0,0,0,0,10,0.0,0
5,6,1,0,0,1,0.0,0
65,7,4,0,1,9,0.0,0
75,9,2,0,1,11,0.0,0
47,11,3,0,0,12,0.0,0
1,16,2,0,0,3,0.0,0
58,16,6,1,0,11,0.0,0
15,18,6,1,1,11,0.0,0
67,15,5,1,0,10,0.0,0
94,5,3,0,0,10,0.0,0
81,3,3,0,0,2,0.0,0
59,4,2,0,0,6,0.0,0
3,16,5,1,0,1,0.0,0
22,0,4,0,0,10,0.0,0
87,9,0,0,1,2,0.0,0
16,23,0,0,0,10,0.0,0
22,6,0,0,0,5,0.0,0
20,0,6,1,0,3,0.0,0
94,14,1,0,0,11,0.0,0
51,13,4,0,0,8,0.0,0
4,21,0,0,0,2,0.0,0
29,15,2,0,0,3,0.0,0
74,4,5,1,0,4,0.0,0
52,6,6,1,0,11,0.0,0
89,9,5,1,1,1,0.0,0
42,15,2,0,0,9,0.0,0
36,5,4,0,0,11,0.0,0
17,23,4,0,0,7,0.0,0
56,11,0,0,0,9,0.0,0
6,13,1,0,0,3,0.0,0
54,3,4,0,0,9,0.0,0
99,13,6,1,0,9,0.0,0
64,7,6,1,1,11,0.0,0
78,12,2,0,0,7,0.0,0
74,17,6,1,1,8,0.0,0
76,8,1,0,1,12,0.0,0
22,12,5,1,0,12,0.0,0
48,4,4,0,0,1,0.0,0
70,0,0,0,0,4,0.0,0
16,3,3,0,0,3,0.0,0
84,21,3,0,0,7,0.0,0
76,16,3,0,0,4,0.0,0
38,21,0,0,0,9,0.0,0
43,11,3,0,0,4,0.0,0
93,4,2,0,0,7,0.0,0
8,22,5,1,0,3,0.0,0
63,7,3,0,1,9,0.0,0
10,6,4,0,0,6,0.0,0
54,16,6,1,0,7,0.0,0
52,2,0,0,0,10,0.0,0
21,5,2,0,0,7,0.0,0
13,14,4,0,0,5,0.0,0
99,21,3,0,0,2,0.0,0
31,9,1,0,1,11,0.0,0
60,3,4,0,0,4,0.0,0
60,20,5,1,1,5,0.0,0
52,1,0,0,0,10,0.0,0
84,18,2,0,1,5,0.0,0
88,6,4,0,0,12,0.0,0
97,3,1,0,0,7,0.0,0
16,22,4,0,0,10,0.0,0
89,6,2,0,0,3,0.0,0
88,17,0,0,1,5,0.0,0
20,12,6,1,0,9,0.0,0
76,9,6,1,1,7,0.0,0
34,2,6,1,0,2,0.0,0
43,23,2,0,0,9,0.0,0
50,23,5,1,0,1,0.0,0
7,13,2,0,0,11,0.0,0
55,7,5,1,1,10,0.0,0
31,16,6,1,0,11,0.0,0
64,4,0,0,0,4,0.0,0
33,3,4,0,0,6,0.0,0
56,10,3,0,0,2,0.0,0
54,14,2,0,0,11,0.0,0
12,0,5,1,0,3,0.0,0
12,12,2,0,0,11,0.0,0
27,21,2,0,0,12,0.0,0
19,5,2,0,0,3,0.0,0
57,14,0,0,0,2,0.0,0
45,10,2,0,0,11,0.0,0
61,15,1,0,0,7,0.0,0
33,2,5,1,0,9,0.0,0
46,10,6,1,0,8,0.0,0
87,5,2,0,0,6,0.0,0
58,0,6,1,0,12,0.0,0
80,11,5,1,0,9,0.0,0
72,6,3,0,0,8,0.0,0
28,11,2,0,0,7,7.06,1
14,18,6,1,1,8,0.0,0
34,3,3,0,0,11,0.0,0
31,17,2,0,1,9,0.0,0
99,20,0,0,1,10,0.0,0
60,8,4,0,1,7,0.0,0
38,3,3,0,0,7,0.0,0
73,10,0,0,0,1,0.0,0
76,8,6,1,1,12,0.0,0
77,16,4,0,0,10,0.0,0
54,20,5,1,1,11,0.0,0
42,1,5,1,0,6,0.0,0
14,11,5,1,0,2,0.0,0
81,15,4,0,0,11,0.0,0
64,20,0,0,1,12,0.0,0
88,23,6,1,0,4,0.0,0
35,18,5,1,1,7,0.0,0
9,13,4,0,0,6,6.54,1
32,16,4,0,0,6,0.0,0
52,23,2,0,0,9,0.0,0
60,6,3,0,0,9,0.0,0
75,20,6,1,1,1,0.0,0
29,9,3,0,1,11,0.0,0
56,7,6,1,1,8,0.0,0
102,10,2,0,0,3,0.0,0
52,2,1,0,0,3,0.0,0
40,2,1,0,0,12,0.0,0
30,11,5,1,0,12,0.0,0
69,8,1,0,1,12,0.0,0
18,11,2,0,0,6,0.0,0
44,12,1,0,0,6,0.0,0
91,16,2,0,0,3,0.0,0
86,10,6,1,0,6,0.0,0
81,0,0,0,0,7,0.0,0
1,4,2,0,0,5,0.0,0
81,15,4,0,0,3,0.0,0
96,23,5,1,0,11,0.0,0
35,3,6,1,0,6,0.0,0
18,3,0,0,0,11,0.0,0
11,21,1,0,0,7,0.0,0
17,14,3,0,0,6,0.0,0
79,18,3,0,1,5,0.0,0
98,9,0,0,1,4,0.0,0
5,12,3,0,0,12,0.0,0
63,3,1,0,0,9,0.0,0
13,1,1,0,0,6,0.0,0
55,9,1,0,1,8,0.0,0
33,23,3,0,0,12,0.0,0
32,16,3,0,0,6,0.0,0
76,17,1,0,1,4,0.0,0
5,20,6,1,1,3,0.0,0
99,12,5,1,0,6,0.0,0
1,6,3,0,0,2,0.0,0
10,20,2,0,1,6,0.0,0
57,17,4,0,1,8,0.0,0
25,23,3,0,0,11,0.0,0
7,13,2,0,0,7,0.0,0
8,22,3,0,0,1,0.0,0
79,8,1,0,1,3,0.0,0
101,3,0,0,0,4,0.0,0
21,0,4,0,0,7,0.0,0
59,4,4,0,0,4,0.0,0
97,7,3,0,1,3,0.0,0
80,14,3,0,0,7,0.0,0
90,18,4,0,1,4,0.0,0
24,0,3,0,0,12,0.0,0
22,23,5,1,0,11,0.0,0
1,21,0,0,0,3,0.0,0
19,20,5,1,1,4,0.0,0
38,16,5,1,0,10,0.0,0
27,6,1,0,0,2,0.0,0
71,20,0,0,1,2,0.0,0
68,16,0,0,0,10,0.0,0
34,2,3,0,0,4,0.0,0
6,22,1,0,0,1,0.0,0
5,11,2,0,0,3,6.68,1
27,3,4,0,0,9,0.0,0
51,3,1,0,0,6,0.0,0
36,0,2,0,0,6,0.0,0
94,16,3,0,0,4,0.0,0
59,9,4,0,1,12,0.0,0
22,2,0,0,0,7,0.0,0
72,8,2,0,1,2,0.0,0
34,10,2,0,0,2,0.0,0
56,16,2,0,0,1,0.0,0
77,3,1,0,0,11,0.0,0
81,17,0,0,1,4,0.0,0
91,11,0,0,0,9,0.0,0
63,12,1,0,0,6,0.0,0
30,20,0,0,1,9,0.0,0
88,22,3,0,0,10,0.0,0
23,15,4,0,0,12,0.0,0
72,13,0,0,0,10,0.0,0
46,2,2,0,0,3,0.0,0
47,22,0,0,0,7,0.0,0
29,13,4,0,0,9,6.28,1
52,15,5,1,0,5,0.0,0
101,2,5,1,0,7,0.0,0
30,9,4,0,1,3,0.0,0
19,21,6,1,0,7,0.0,0
75,20,1,0,1,8,0.0,0
71,7,1,0,1,11,0.0,0
53,13,2,0,0,1,0.0,0
54,14,6,1,0,5,0.0,0
13,22,0,0,0,2,0.0,0
19,17,3,0,1,7,0.0,0
52,10,4,0,0,11,0.0,0
82,19,2,0,1,9,0.0,0
12,12,0,0,0,2,0.0,0
67,15,4,0,0,6,0.0,0
38,13,3,0,0,8,0.0,0
2,16,4,0,0,9,0.0,0
28,22,2,0,0,3,0.0,0
54,10,0,0,0,9,0.0,0
25,16,0,0,0,8,0.0,0
49,13,5,1,0,11,0.0,0
63,9,5,1,1,3,0.0,0
4,3,2,0,0,5,0.0,0
97,5,0,0,0,12,0.0,0
102,21,0,0,0,1,0.0,0
89,13,1,0,0,5,0.0,0
45,12,1,0,0,8,0.0,0
9,11,0,0,0,7,0.0,0
89,19,3,0,1,10,0.0,0
80,1,4,0,0,4,0.0,0
14,20,2,0,1,7,0.0,0
9,8,6,1,1,1,0.0,0
23,22,2,0,0,10,0.0,0
66,8,0,0,1,9,0.0,0
10,12,3,0,0,10,0.0,0
52,21,4,0,0,11,0.0,0
89,9,1,0,1,9,0.0,0
43,11,6,1,0,8,0.0,0
10,23,3,0,0,12,0.0,0
78,3,3,0,0,6,0.0,0
94,0,5,1,0,5,0.0,0
52,12,6,1,0,8,0.0,0
69,5,4,0,0,3,0.0,0
14,17,3,0,1,5,0.0,0
58,7,2,0,1,5,0.0,0
85,0,2,0,0,11,0.0,0
55,16,1,0,0,4,0.0,0
48,1,6,1,0,4,0.0,0
72,0,2,0,0,10,0.0,0
36,2,3,0,0,8,0.0,0
46,15,3,0,0,7,0.0,0
65,6,5,1,0,10,0.0,0
33,16,1,0,0,10,0.0,0
67,9,5,1,1,7,0.0,0
17,1,1,0,0,12,0.0,0
56,2,5,1,0,10,0.0,0
51,7,5,1,1,11,0.0,0
7,16,4,0,0,4,0.0,0
29,6,5,1,0,10,0.0,0
74,9,2,0,1,6,0.0,0
65,10,5,1,0,5,0.0,0
69,9,6,1,1,4,0.0,0
46,17,5,1,1,9,0.0,0
15,8,6,1,1,10,0.0,0
21,22,5,1,0,11,0.0,0
91,23,2,0,0,12,0.0,0
97,17,4,0,1,10,0.0,0
33,8,0,0,1,10,0.0,0
6,12,1,0,0,12,0.0,0
65,20,6,1,1,7,0.0,0
54,3,0,0,0,4,0.0,0
24,10,5,1,0,8,0.0,0
56,6,4,0,0,11,0.0,0
92,15,1,0,0,11,0.0,0
84,21,2,0,0,9,0.0,0
32,4,4,0,0,9,0.0,0
25,8,2,0,1,1,0.0,0
50,19,3,0,1,9,0.0,0
89,1,3,0,0,1,0.0,0
29,0,0,0,0,9,0.0,0
31,19,2,0,1,9,0.0,0
48,18,0,0,1,3,3.34,1
71,11,1,0,0,2,0.0,0
30,1,5,1,0,3,0.0,0
80,4,1,0,0,7,0.0,0
61,0,2,0,0,11,0.0,0
93,23,5,1,0,4,0.0,0
101,16,5,1,0,4,0.0,0
72,4,0,0,0,12,0.0,0
92,18,1,0,1,6,0.0,0
21,13,0,0,0,10,0.0,0
59,12,5,1,0,9,0.0,0
14,0,5,1,0,7,0.0,0
94,12,5,1,0,8,0.0,0
28,17,5,1,1,12,0.0,0
12,9,4,0,1,10,0.0,0
18,22,4,0,0,1,0.0,0
52,16,6,1,0,12,0.0,0
20,6,4,0,0,5,0.0,0
11,21,2,0,0,5,0.0,0
80,16,4,0,0,10,0.0,0
39,20,3,0,1,1,0.0,0
65,4,1,0,0,1,0.0,0
25,22,3,0,0,12,0.0,0
13,6,0,0,0,5,0.0,0
30,9,5,1,1,10,0.0,0
76,0,4,0,0,11,0.0,0
35,22,6,1,0,2,0.0,0
12,8,0,0,1,5,0.0,0
58,2,1,0,0,3,0.0,0
27,2,2,0,0,3,0.0,0
37,22,3,0,0,6,0.0,0
30,0,3,0,0,9,0.0,0
80,17,0,0,1,2,0.0,0
45,11,6,1,0,10,0.0,0
40,0,4,0,0,1,0.0,0
52,0,0,0,0,5,0.0,0
58,8,5,1,1,6,0.0,0
84,3,0,0,0,4,0.0,0
66,18,2,0,1,5,0.0,0
88,5,4,0,0,8,0.0,0
62,10,6,1,0,7,0.0,0
30,5,2,0,0,7,0.0,0
5,2,2,0,0,6,0.0,0
25,7,4,0,1,5,0.0,0
67,2,5,1,0,5,0.0,0
60,5,3,0,0,8,0.0,0
51,23,0,0,0,1,0.0,0
27,6,1,0,0,6,0.0,0
37,16,2,0,0,11,0.0,0
80,22,3,0,0,10,0.0,0
22,5,5,1,0,9,0.0,0
84,9,4,0,1,2,0.0,0
100,22,1,0,0,12,0.0,0
1,8,2,0,1,3,0.0,0
71,4,5,1,0,6,0.0,0
67,22,1,0,0,7,0.0,0
18,1,4,0,0,10,0.0,0
81,19,6,1,1,5,0.0,0
88,10,1,0,0,5,0.0,0
1,13,5,1,0,1,0.0,0
83,10,2,0,0,5,6.58,1
90,22,6,1,0,10,0.0,0
53,13,3,0,0,5,0.0,0
102,0,6,1,0,9,0.0,0
21,15,6,1,0,11,0.0,0
37,7,1,0,1,7,0.0,0
84,11,1,0,0,8,0.0,0
88,14,1,0,0,9,0.0,0
54,7,6,1,1,3,0.0,0
67,10,4,0,0,12,0.0,0
62,7,0,0,1,3,0.0,0
9,10,5,1,0,5,0.0,0
73,11,3,0,0,2,0.0,0
79,13,4,0,0,12,0.0,0
90,23,0,0,0,1,0.0,0
18,8,1,0,1,8,0.0,0
56,4,4,0,0,7,0.0,0
37,21,1,0,0,2,0.0,0
25,8,6,1,1,4,0.0,0
101,18,1,0,1,10,0.0,0
88,6,3,0,0,3,0.0,0
14,23,5,1,0,5,0.0,0
53,13,1,0,0,4,0.0,0
15,16,5,1,0,4,0.0,0
21,21,4,0,0,7,0.0,0
96,5,6,1,0,3,0.0,0
36,21,6,1,0,12,0.0,0
62,22,2,0,0,7,0.0,0
5,7,1,0,1,11,0.0,0
62,9,5,1,1,7,0.0,0
7,8,0,0,1,2,0.0,0
84,17,6,1,1,1,0.0,0
64,13,1,0,0,7,0.0,0
85,13,2,0,0,12,0.0,0
31,13,4,0,0,5,0.0,0
52,2,6,1,0,4,0.0,0
102,1,3,0,0,4,0.0,0
37,5,6,1,0,11,0.0,0
41,18,0,0,1,3,0.0,0
68,16,2,0,0,4,0.0,0
65,12,1,0,0,2,0.0,0
20,2,5,1,0,7,0.0,0
49,21,3,0,0,10,0.0,0
86,21,1,0,0,11,0.0,0
20,15,0,0,0,6,0.0,0
101,20,5,1,1,3,0.0,0
11,20,3,0,1,11,0.0,0
4,7,3,0,1,5,0.0,0
14,4,1,0,0,4,0.0,0
8,6,5,1,0,3,0.0,0
41,15,1,0,0,12,0.0,0
67,0,0,0,0,8,0.0,0
16,6,4,0,0,1,0.0,0
76,22,0,0,0,1,0.0,0
1,4,6,1,0,1,0.0,0
48,7,6,1,1,6,0.0,0
27,0,2,0,0,11,0.0,0
37,0,5,1,0,4,0.0,0
25,16,6,1,0,3,0.0,0
30,19,6,1,1,7,0.0,0
80,13,5,1,0,9,0.0,0
88,5,4,0,0,2,0.0,0
23,3,5,1,0,12,0.0,0
48,2,0,0,0,2,0.0,0
12,17,6,1,1,6,0.0,0
38,1,3,0,0,5,0.0,0
62,18,6,1,1,3,0.0,0
97,16,3,0,0,3,0.0,0
19,4,6,1,0,7,0.0,0
4,8,0,0,1,11,0.0,0
26,3,4,0,0,12,0.0,0
15,5,0,0,0,12,0.0,0
73,12,6,1,0,11,0.0,0
16,4,0,0,0,1,0.0,0
57,13,4,0,0,10,0.0,0
